23;465;0.55771
22;212;0.99228
22;297;0.9015
22;38;0.89482
22;309;0.84459
22;97;0.76305
22;498;0.75094
22;321;0.6619
22;87;0.6532
22;14;0.62054
22;63;0.59173
22;169;0.58824
22;326;0.57904
22;74;0.57615
22;104;0.55915
22;270;0.55874
22;465;0.55771
22;26;0.54738
22;79;0.53723
22;202;0.53572
22;19;0.53062
25;212;1.24035
25;1016;0.76064
25;498;0.75094
25;74;0.72019
25;2154;0.70485
25;270;0.69843
25;202;0.66965
25;87;0.6532
25;20;0.64993
25;15;0.62003
25;155;0.60057
25;46;0.59591
25;332;0.57073
25;181;0.56254
25;465;0.55771
25;102;0.53773
25;9;0.52034
25;1017;0.51892
25;456;0.508
25;76;0.49417
24;106;1.86859
24;846;0.83478
24;1016;0.82362
24;459;0.7878
24;917;0.77737
24;271;0.76923
24;242;0.7657
24;498;0.75094
24;74;0.72019
24;270;0.69843
24;824;0.69636
24;102;0.63372
24;15;0.6033
24;121;0.60048
24;46;0.59591
24;20;0.58722
24;2154;0.56388
24;465;0.55771
24;213;0.53879
24;233;0.53829
27;212;1.24035
27;106;1.12115
27;1016;1.07753
27;951;0.92453
27;87;0.80983
27;498;0.75094
27;74;0.72019
27;456;0.635
27;102;0.63372
27;15;0.6033
27;972;0.60058
27;155;0.60057
27;46;0.59591
27;20;0.58722
27;1017;0.57211
27;332;0.57073
27;169;0.56569
27;181;0.56254
27;465;0.55771
27;14;0.55405
26;106;1.49487
26;67;1.34164
26;459;0.7878
26;7;0.78222
26;271;0.76923
26;242;0.7657
26;498;0.75094
26;212;0.74421
26;74;0.72019
26;38;0.71586
26;270;0.69843
26;281;0.69643
26;217;0.67265
26;463;0.67265
26;126;0.66992
26;202;0.66965
26;846;0.66783
26;87;0.66667
26;436;0.66034
26;422;0.66034
29;212;1.24035
29;14;0.77567
29;1016;0.75843
29;498;0.75094
29;18;0.72808
29;74;0.72019
29;80;0.71022
29;495;0.69631
29;217;0.66034
29;102;0.63372
29;15;0.6033
29;463;0.60226
29;155;0.60057
29;46;0.59591
29;20;0.58722
29;1278;0.56855
29;181;0.56254
29;465;0.55771
29;19;0.52226
29;1017;0.51741
28;106;1.49487
28;957;0.83478
28;498;0.75094
28;74;0.72019
28;2154;0.70485
28;846;0.66783
28;953;0.66783
28;1002;0.66783
28;1119;0.66783
28;917;0.6219
28;271;0.61538
28;242;0.61256
28;15;0.6033
28;46;0.59591
28;9;0.5887
28;20;0.58722
28;465;0.55771
28;824;0.55709
28;202;0.53572
28;456;0.508
31;212;1.24035
31;197;1.19925
31;1016;0.82362
31;87;0.80983
31;271;0.76923
31;242;0.7657
31;97;0.76305
31;498;0.75094
31;951;0.73963
31;74;0.72019
31;169;0.71456
31;270;0.69843
31;456;0.635
31;102;0.63372
31;19;0.60485
31;15;0.6033
31;155;0.60057
31;46;0.59591
31;20;0.58722
31;332;0.57073
30;106;1.86859
30;846;0.83478
30;2635;0.82824
30;498;0.75094
30;2441;0.73855
30;2678;0.73855
30;2626;0.73855
30;3149;0.73855
30;824;0.69636
30;297;0.67612
30;205;0.57425
30;270;0.55874
30;1725;0.55391
30;2332;0.55391
30;1543;0.55391
30;2934;0.55391
30;2887;0.55391
30;213;0.53879
30;976;0.53778
30;456;0.508
34;459;0.7878
34;917;0.77737
34;271;0.76923
34;242;0.7657
34;498;0.75094
34;212;0.74421
34;74;0.72019
34;2154;0.70485
34;270;0.69843
34;87;0.66259
34;19;0.64401
34;456;0.635
34;102;0.63372
34;938;0.61948
34;15;0.6033
34;86;0.6027
34;46;0.59591
34;20;0.58722
34;78;0.58014
34;332;0.57073
35;106;1.86859
35;136;1.5
35;96;1.38343
35;212;1.24035
35;297;0.9015
35;1016;0.86202
35;846;0.83478
35;87;0.82667
35;121;0.80064
35;917;0.77737
35;498;0.75094
35;74;0.72019
35;38;0.71586
35;169;0.70711
35;2154;0.70485
35;1002;0.70436
35;2591;0.70436
35;807;0.69636
35;771;0.69636
35;800;0.69636
32;106;1.86859
32;297;0.9015
32;846;0.83478
32;271;0.76923
32;242;0.7657
32;321;0.76495
32;498;0.75094
32;74;0.72019
32;824;0.69636
32;443;0.60842
32;483;0.60606
32;15;0.6033
32;309;0.60089
32;46;0.59591
32;20;0.58722
32;326;0.57904
32;262;0.53975
32;213;0.53879
32;270;0.52382
32;96;0.51284
33;106;1.86859
33;212;1.24035
33;38;0.95448
33;77;0.89087
33;846;0.83478
33;459;0.80169
33;271;0.76923
33;242;0.7657
33;681;0.76354
33;1016;0.76064
33;498;0.75094
33;74;0.72019
33;270;0.69843
33;824;0.69636
33;495;0.69631
33;87;0.64409
33;456;0.635
33;102;0.63372
33;917;0.6219
33;15;0.6033
38;212;0.99228
38;271;0.76923
38;242;0.7657
38;74;0.72019
38;2154;0.70485
38;270;0.69843
38;87;0.68343
38;202;0.66965
38;20;0.62284
38;15;0.6033
38;498;0.60075
38;46;0.59591
38;169;0.58824
38;18;0.58247
38;803;0.55874
38;244;0.5439
38;9;0.52034
38;102;0.50698
38;19;0.50667
38;126;0.50244
39;498;0.75094
39;2154;0.70485
39;202;0.66965
39;456;0.635
39;102;0.63372
39;465;0.61873
39;19;0.50635
39;1016;0.47809
39;227;0.46357
39;30;0.46072
39;332;0.45658
39;101;0.44716
39;528;0.44324
39;74;0.43211
39;459;0.4178
39;9;0.41628
39;556;0.40522
39;48;0.40328
39;549;0.4021
39;229;0.39611
36;106;1.86859
36;212;1.24035
36;846;0.83478
36;459;0.80169
36;1016;0.75843
36;498;0.75094
36;74;0.72019
36;578;0.70993
36;270;0.69843
36;824;0.69636
36;79;0.67153
36;202;0.66965
36;87;0.66667
36;27;0.66265
36;20;0.64993
36;263;0.64954
36;31;0.64614
36;215;0.63751
36;456;0.635
36;19;0.63462
37;197;1.49906
37;459;0.7878
37;271;0.76923
37;242;0.7657
37;498;0.75094
37;74;0.72019
37;270;0.69843
37;20;0.6546
37;938;0.61948
37;15;0.6033
37;46;0.59591
37;388;0.57417
37;2154;0.56388
37;465;0.55771
37;14;0.55405
37;2136;0.50642
37;123;0.46537
37;227;0.46357
37;86;0.46241
37;19;0.46162
42;212;0.99228
42;1016;0.82362
42;917;0.77737
42;498;0.75094
42;74;0.72019
42;270;0.69843
42;202;0.66965
42;77;0.66815
42;459;0.64135
42;456;0.635
42;102;0.63372
42;87;0.63262
42;15;0.6033
42;46;0.59591
42;20;0.58722
42;519;0.5772
42;332;0.57073
42;465;0.55771
42;19;0.54075
42;79;0.53723
43;66;0.86772
43;271;0.76923
43;242;0.7657
43;2154;0.70485
43;270;0.69843
43;9;0.65819
43;456;0.635
43;102;0.63372
43;63;0.61988
43;498;0.60075
43;74;0.57615
43;65;0.57548
43;465;0.55771
43;19;0.52419
43;52;0.52139
43;15;0.48264
43;46;0.47673
43;20;0.46978
43;123;0.46537
43;227;0.46357
40;212;0.99228
40;1016;0.86202
40;917;0.77737
40;1067;0.71703
40;1360;0.71703
40;1278;0.71069
40;1070;0.70983
40;1132;0.70983
40;79;0.67153
40;202;0.66965
40;459;0.64379
40;102;0.63372
40;1185;0.63357
40;498;0.60075
40;952;0.58085
40;74;0.57615
40;961;0.57363
40;1250;0.56
40;1183;0.56
40;1208;0.56
41;498;0.75094
41;212;0.74421
41;87;0.74316
41;270;0.69843
41;102;0.63372
41;465;0.55771
41;107;0.47703
41;19;0.47004
41;123;0.46537
41;227;0.46357
41;30;0.46072
41;16;0.45394
41;14;0.44324
41;528;0.44324
41;78;0.443
41;1353;0.44281
41;459;0.4178
41;9;0.41628
41;48;0.41126
41;556;0.40522
46;212;1.24035
46;217;1.10056
46;1102;1.066
46;463;1.00377
46;1984;1.00241
46;210;0.95238
46;847;0.92848
46;1986;0.91166
46;422;0.81244
46;1985;0.80814
46;1972;0.78939
46;132;0.77909
46;443;0.76053
46;1975;0.71254
46;891;0.69391
46;1973;0.69258
46;735;0.69152
46;79;0.67153
46;102;0.63372
46;76;0.61771
47;106;1.86859
47;846;0.83478
47;824;0.69636
47;498;0.60075
47;74;0.57615
47;213;0.53879
47;15;0.48264
47;46;0.47673
47;20;0.46978
47;78;0.46697
47;465;0.44617
47;233;0.43084
47;9;0.41628
47;48;0.40328
47;800;0.39867
47;16;0.39283
47;31;0.38769
47;227;0.37086
47;86;0.36993
47;30;0.36858
44;106;1.86859
44;212;1.24035
44;1016;0.86202
44;846;0.83478
44;87;0.81989
44;917;0.77737
44;271;0.76923
44;242;0.7657
44;498;0.75094
44;169;0.72343
44;74;0.72019
44;2154;0.70485
44;824;0.69636
44;202;0.66965
44;456;0.635
44;102;0.63372
44;935;0.62561
44;15;0.6033
44;155;0.60057
44;46;0.59591
45;96;1.72929
45;106;1.49487
45;972;1.12621
45;128;1.05045
45;212;0.99228
45;38;0.95448
45;1016;0.82362
45;939;0.77209
45;40;0.72577
45;74;0.72019
45;270;0.69843
45;202;0.66965
45;846;0.66783
45;27;0.66265
45;20;0.6546
45;459;0.64135
45;102;0.63372
45;295;0.63109
45;1117;0.61767
45;925;0.61767
51;297;0.9015
51;459;0.7878
51;321;0.76495
51;498;0.75094
51;309;0.60089
51;326;0.57904
51;2154;0.56388
51;270;0.55874
51;14;0.55405
51;456;0.508
51;123;0.46537
51;227;0.46357
51;30;0.46072
51;18;0.45763
51;78;0.443
51;42;0.44194
51;87;0.43656
51;205;0.43069
51;9;0.41628
51;48;0.40328
50;212;0.99228
50;498;0.75094
50;297;0.67612
50;103;0.61721
50;74;0.57615
50;321;0.57371
50;938;0.49558
50;15;0.48264
50;155;0.48046
50;46;0.47673
50;20;0.46978
50;309;0.45067
50;181;0.45004
50;465;0.44617
50;14;0.44324
50;78;0.443
50;326;0.43428
50;459;0.4178
50;9;0.41628
50;31;0.41611
49;212;0.99228
49;498;0.75094
49;244;0.7252
49;270;0.69843
49;87;0.66529
49;19;0.64917
49;456;0.635
49;102;0.63372
49;459;0.60899
49;169;0.58702
49;250;0.58556
49;18;0.58247
49;74;0.57615
49;888;0.5737
49;465;0.55771
49;14;0.55405
49;32;0.53763
49;15;0.48264
49;52;0.48164
49;155;0.48046
48;212;1.48842
48;972;1.12621
48;106;1.12115
48;38;0.89482
48;1016;0.86202
48;939;0.77209
48;97;0.76305
48;498;0.75094
48;74;0.72019
48;270;0.69843
48;113;0.66291
48;459;0.64135
48;917;0.6219
48;87;0.62
48;1117;0.61767
48;925;0.61767
48;987;0.61767
48;974;0.61767
48;15;0.6033
48;46;0.59591
55;212;0.99228
55;270;0.69843
55;202;0.66965
55;459;0.63024
55;498;0.60075
55;465;0.55771
55;155;0.48046
55;123;0.46537
55;227;0.46357
55;30;0.46072
55;181;0.45004
55;101;0.44716
55;528;0.44324
55;14;0.44324
55;74;0.43211
55;556;0.40522
55;48;0.40328
55;549;0.4021
55;229;0.39611
55;4;0.39528
54;1016;0.76064
54;74;0.72019
54;102;0.63372
54;938;0.61948
54;15;0.6033
54;87;0.59628
54;46;0.59591
54;20;0.58722
54;19;0.55685
54;1017;0.51892
54;14;0.5169
54;212;0.49614
54;519;0.48977
54;107;0.47022
54;123;0.46537
54;86;0.46241
54;465;0.44617
54;101;0.44442
54;1022;0.43581
54;71;0.43437
53;67;2.23607
53;106;1.86859
53;621;1.39347
53;212;1.24035
53;38;1.1931
53;55;1.13402
53;297;1.12687
53;1016;1.07753
53;623;1.0451
53;701;1.0451
53;660;1.0451
53;584;1.0451
53;957;1.04348
53;84;0.98268
53;712;0.97424
53;97;0.95381
53;210;0.95238
53;526;0.88936
53;217;0.88045
53;811;0.86986
52;212;0.99228
52;498;0.75094
52;74;0.72019
52;270;0.69843
52;87;0.67882
52;20;0.64993
52;456;0.635
52;15;0.62003
52;169;0.59896
52;46;0.59591
52;78;0.57784
52;465;0.55771
52;14;0.55405
52;185;0.5166
52;18;0.51254
52;459;0.48723
52;155;0.48046
52;227;0.46357
52;86;0.46241
52;519;0.4608
59;106;1.86859
59;212;1.24035
59;309;0.84979
59;846;0.83478
59;121;0.80064
59;459;0.7878
59;917;0.77737
59;498;0.75094
59;4;0.7408
59;68;0.72595
59;824;0.69636
59;1951;0.69448
59;87;0.67731
59;156;0.66482
59;27;0.66265
59;82;0.6595
59;227;0.65158
59;102;0.63372
59;302;0.62045
59;271;0.61538
58;106;1.86859
58;320;1.24226
58;212;1.24035
58;38;1.1931
58;1016;0.86202
58;87;0.84853
58;846;0.83478
58;156;0.83103
58;27;0.82832
58;459;0.80169
58;917;0.77737
58;302;0.77557
58;271;0.76923
58;242;0.7657
58;15;0.75412
58;498;0.75094
58;169;0.7487
58;9;0.73588
58;18;0.72808
58;74;0.72019
57;212;0.99228
57;297;0.9015
57;321;0.76495
57;2154;0.66048
57;459;0.64135
57;87;0.61584
57;309;0.60089
57;498;0.60075
57;621;0.59235
57;326;0.57904
57;465;0.55771
57;14;0.55405
57;202;0.53572
57;169;0.52085
57;25;0.50984
57;456;0.508
57;938;0.49558
57;155;0.48046
57;227;0.46357
57;19;0.46162
56;212;1.24035
56;459;0.80966
56;498;0.75094
56;270;0.69843
56;456;0.635
56;271;0.61538
56;242;0.61256
56;155;0.60057
56;78;0.58014
56;74;0.57615
56;52;0.56948
56;263;0.56736
56;2154;0.56388
56;181;0.56254
56;465;0.55771
56;14;0.55405
56;20;0.51357
56;102;0.50698
56;46;0.47673
56;87;0.4714
63;106;1.49487
63;212;1.24035
63;87;0.80983
63;459;0.80966
63;498;0.75094
63;169;0.71456
63;270;0.69843
63;846;0.66783
63;2154;0.66048
63;102;0.63372
63;155;0.60057
63;332;0.57073
63;181;0.56254
63;465;0.55771
63;824;0.55709
63;202;0.53572
63;107;0.51195
63;456;0.508
63;76;0.49417
63;156;0.47974
62;106;1.49487
62;67;1.34164
62;212;1.24035
62;121;1.0008
62;80;0.97441
62;77;0.89087
62;1016;0.86202
62;87;0.84853
62;459;0.80169
62;271;0.76923
62;242;0.7657
62;210;0.7619
62;294;0.76104
62;498;0.75094
62;169;0.7487
62;74;0.72019
62;272;0.71809
62;465;0.70839
62;390;0.70229
62;846;0.66783
61;270;0.55874
61;332;0.45658
61;19;0.45238
61;465;0.44617
61;87;0.4459
61;14;0.44324
61;74;0.43211
61;202;0.40179
61;78;0.40042
61;76;0.39533
61;456;0.381
61;256;0.38031
61;227;0.37086
61;30;0.36858
61;18;0.3661
61;15;0.36198
61;46;0.35755
61;528;0.35459
61;1353;0.35425
61;20;0.35233
60;212;1.24035
60;87;0.83333
60;459;0.80474
60;498;0.75094
60;169;0.73529
60;2154;0.70485
60;270;0.69843
60;519;0.64396
60;14;0.62301
60;155;0.60057
60;181;0.56254
60;465;0.55771
60;79;0.53723
60;327;0.53215
60;107;0.52981
60;196;0.51901
60;456;0.508
60;102;0.50698
60;122;0.48276
60;442;0.48259
68;106;1.49487
68;498;0.75094
68;74;0.72019
68;2154;0.70485
68;846;0.66783
68;87;0.66667
68;456;0.635
68;102;0.63372
68;271;0.61538
68;242;0.61256
68;15;0.6033
68;155;0.60057
68;46;0.59591
68;20;0.58722
68;465;0.55771
68;824;0.55709
68;9;0.52034
68;233;0.48744
68;1016;0.47809
68;459;0.47268
69;106;1.86859
69;567;1.26667
69;212;1.24035
69;621;1.13402
69;1714;1.13402
69;476;1.13402
69;297;1.12687
69;116;0.90722
69;584;0.90722
69;701;0.90722
69;660;0.90722
69;763;0.90722
69;712;0.90722
69;1070;0.90722
69;1510;0.90722
69;1820;0.90722
69;2214;0.90722
69;2503;0.90722
69;40;0.90722
69;846;0.83478
70;498;0.75094
70;202;0.66965
70;456;0.635
70;102;0.63372
70;14;0.62684
70;341;0.60898
70;74;0.57615
70;210;0.57143
70;2154;0.56388
70;465;0.55771
70;55;0.54374
70;271;0.54374
70;361;0.54374
70;185;0.5166
70;31;0.51612
70;459;0.48723
70;15;0.48264
70;108;0.47849
70;20;0.47688
70;46;0.47673
71;498;0.75094
71;938;0.61948
71;74;0.57615
71;465;0.55771
71;31;0.51612
71;102;0.50698
71;15;0.48264
71;46;0.47673
71;260;0.47098
71;20;0.46978
71;227;0.46357
71;30;0.46072
71;78;0.4579
71;18;0.45763
71;528;0.44324
71;14;0.44324
71;9;0.43879
71;1022;0.43581
71;459;0.4178
71;556;0.40522
64;498;0.75094
64;270;0.69843
64;519;0.58408
64;465;0.55771
64;202;0.53572
64;456;0.508
64;260;0.47816
64;1016;0.47809
64;227;0.46357
64;30;0.46072
64;8;0.46052
64;528;0.44324
64;14;0.44324
64;1353;0.44281
64;76;0.442
64;459;0.4178
64;692;0.40962
64;556;0.40522
64;48;0.40328
64;18;0.40271
65;106;1.86859
65;1016;1.07753
65;212;0.99228
65;846;0.83478
65;459;0.80474
65;498;0.75094
65;74;0.72019
65;18;0.70932
65;270;0.69843
65;824;0.69636
65;20;0.6546
65;456;0.635
65;102;0.63372
65;19;0.63334
65;15;0.62003
65;46;0.59591
65;86;0.59151
65;1017;0.57211
65;465;0.55771
65;14;0.55405
66;498;0.75094
66;270;0.69843
66;31;0.64515
66;459;0.64135
66;102;0.63372
66;938;0.61948
66;332;0.57073
66;465;0.55771
66;19;0.54436
66;76;0.49417
66;256;0.47538
66;227;0.46357
66;30;0.46072
66;528;0.44324
66;1353;0.44281
66;1022;0.43581
66;556;0.40522
66;48;0.40328
66;549;0.4021
66;104;0.39423
67;106;1.86859
67;212;0.99228
67;197;0.89944
67;846;0.83478
67;27;0.82832
67;15;0.75412
67;498;0.75094
67;270;0.69843
67;824;0.69636
67;14;0.64613
67;459;0.64379
67;102;0.63372
67;13;0.58646
67;78;0.58014
67;465;0.55771
67;233;0.55148
67;26;0.54738
67;58;0.54641
67;213;0.53879
67;202;0.53572
76;106;1.86859
76;846;0.83478
76;498;0.75094
76;2154;0.70485
76;270;0.69843
76;824;0.69636
76;202;0.66965
76;456;0.635
76;18;0.58247
76;78;0.58014
76;74;0.57615
76;465;0.55771
76;232;0.55713
76;213;0.53879
76;102;0.50698
76;556;0.50653
76;212;0.49614
76;87;0.49026
76;15;0.48264
76;46;0.47673
77;498;0.75094
77;456;0.635
77;74;0.57615
77;465;0.55771
77;459;0.48723
77;15;0.48264
77;1016;0.47809
77;20;0.47688
77;46;0.47673
77;227;0.46357
77;30;0.46072
77;528;0.44324
77;556;0.40522
77;549;0.4021
77;31;0.38769
77;123;0.37229
77;86;0.36993
77;362;0.36923
77;71;0.3475
77;233;0.34467
78;106;1.86859
78;583;1.6378
78;130;1.6378
78;212;1.24035
78;295;0.98268
78;584;0.98268
78;701;0.98268
78;660;0.98268
78;763;0.98268
78;764;0.98268
78;712;0.98268
78;848;0.98268
78;1070;0.98268
78;1177;0.98268
78;1493;0.98268
78;1510;0.98268
78;846;0.83478
78;80;0.82825
78;459;0.7878
78;917;0.77737
79;106;1.86859
79;476;1.13402
79;621;1.13402
79;1714;1.13402
79;584;0.90722
79;701;0.90722
79;660;0.90722
79;763;0.90722
79;116;0.90722
79;712;0.90722
79;1510;0.90722
79;1070;0.90722
79;1820;0.90722
79;2214;0.90722
79;2503;0.90722
79;212;0.74421
79;824;0.69636
79;878;0.68041
79;202;0.66965
79;456;0.635
72;106;1.86859
72;80;0.97441
72;846;0.83478
72;498;0.75094
72;270;0.69843
72;824;0.69636
72;583;0.6595
72;214;0.6595
72;263;0.6595
72;375;0.6595
72;456;0.635
72;459;0.63024
72;74;0.57615
72;2154;0.56388
72;264;0.5596
72;465;0.55771
72;14;0.55405
72;213;0.53879
72;202;0.53572
72;20;0.52368
73;212;0.99228
73;38;0.89482
73;1016;0.76064
73;498;0.75094
73;667;0.71
73;270;0.69843
73;202;0.66965
73;87;0.65591
73;456;0.635
73;102;0.63372
73;459;0.63024
73;519;0.61705
73;101;0.59754
73;78;0.58371
73;169;0.57875
73;74;0.57615
73;465;0.55771
73;14;0.55405
73;196;0.52205
73;20;0.51995
74;106;1.86859
74;212;0.99228
74;846;0.83478
74;309;0.75112
74;498;0.75094
74;824;0.69636
74;456;0.635
